종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"032580","피델릭스 ","1640","10","0.61",,,,,"1138","1.44","0","0.00"
"051380","피씨디렉트 ","17000","-400","-2.30","793","21.44",,,"5401","3.15","150","0.88"
"241820","피씨엘 ","38950","-1050","-2.63","2030","19.19",,,"3646","10.68","0","0.00"
"237750","피앤씨테크 ","6790","-80","-1.16","335","20.27",,,"9551","0.71","0","0.00"
"024850","피에스엠씨 ","1090","0","0.00",,,,,"325","3.35","0","0.00"
"319660","피에스케이 ","46550","-300","-0.64","1570","29.65","6107","7.62","14723","3.16","300","0.64"
"031980","피에스케이홀딩스 ","13750","-200","-1.43","3075","4.47",,,"9160","1.50","200","1.45"
"002230","피에스텍 ","4770","-30","-0.63","25","190.80",,,"6922","0.69","75","1.57"
"057880","피에이치씨 ","1920","-20","-1.03","128","15.00",,,"892","2.15","0","0.00"
"043370","피에이치에이 ","8550","-50","-0.58","382","22.38",,,"27896","0.31","180","2.11"
"239890","피엔에이치테크 ","26500","300","1.15",,,"1153","22.98","769","34.46","0","0.00"
"347740","피엔케이피부임상연구센타 ","18350","-50","-0.27","1040","17.64",,,"7414","2.48","0","0.00"
"137400","피엔티 ","47600","-150","-0.31","1717","27.72",,,"5917","8.04","100","0.21"
"128660","피제이메탈 ","6130","-400","-6.13","191","32.09",,,"1719","3.57","120","1.96"
"006140","피제이전자 ","8020","10","0.12","331","24.23",,,"7305","1.10","100","1.25"
"376180","피코그램 ","18600","-1500","-7.46","1048","17.75","1761","10.56","5541","3.36","191","1.03"
"304840","피플바이오 ","12000","-250","-2.04",,,,,"786","15.27","0","0.00"
"062970","피피아이 ","3770","-65","-1.69",,,,,"1887","2.00","0","0.00"
"087600","픽셀플러스 ","10050","110","1.11","617","16.29",,,"9849","1.02","0","0.00"
"161580","필옵틱스 ","8550","-20","-0.23","225","38.00",,,"4350","1.97","50","0.58"
"347770","핌스 ","23250","-300","-1.27","789","29.47","2127","10.93","6573","3.54","0","0.00"
"163730","핑거 ","17950","0","0.00","434","41.36",,,"2201","8.16","0","0.00"
"332710","하나금융14호스팩 ","2125","0","0.00",,,,,,,"0","0.00"
"341160","하나금융15호스팩 ","2150","0","0.00",,,,,,,"0","0.00"
"343510","하나금융16호스팩 ","2120","0","0.00",,,,,,,"0","0.00"
"363260","하나금융17호스팩 ","2155","5","0.23",,,,,,,"0","0.00"
"388220","하나금융19호스팩 ","2115","0","0.00",,,,,,,"0","0.00"
"400560","하나금융20호스팩 ","2250","-20","-0.88",,,,,,,"0","0.00"
"406760","하나금융21호스팩 ","2090","-5","-0.24",,,,,,,"0","0.00"
"086790","하나금융지주 ","44350","-950","-2.10","8858","5.01","12098","3.67","102296","0.43","1850","4.17"
"299030","하나기술 ","63400","-200","-0.31",,,"3130","20.26","7360","8.61","0","0.00"
"067310","하나마이크론 ","19350","-100","-0.51",,,"1448","13.37","3603","5.37","0","0.00"
"372290","하나머스트7호스팩 ","2145","5","0.23",,,,,,,"0","0.00"
"166090","하나머티리얼즈 ","50500","-500","-0.98","1960","25.77","4592","11.00","9582","5.27","300","0.59"
"293480","하나제약 ","18950","-50","-0.26","864","21.93",,,"13083","1.45","510","2.69"
"039130","하나투어 ","79200","-1300","-1.61",,,,,"9688","8.18","0","0.00"
"136480","하림 ","2995","-25","-0.83","79","37.91",,,"2676","1.12","0","0.00"
"003380","하림지주 ","10000","-50","-0.50","725","13.79",,,"18343","0.55","50","0.50"
"149980","하이로닉 ","9090","-400","-4.21","259","35.10",,,"2951","3.08","49","0.54"
"013030","하이록코리아 ","17650","0","0.00","390","45.26",,,"24224","0.73","500","2.83"
"352820","하이브 ","276000","-500","-0.18","2956","93.37","6513","42.38","33218","8.31","0","0.00"
"126700","하이비젼시스템 ","19300","-150","-0.77","759","25.43","3134","6.16","8866","2.18","50","0.26"
"106080","하이소닉 ","6220","0","0.00",,,,,"688","9.04","0","0.00"
"071090","하이스틸 ","3480","-300","-7.94",,,,,"6302","0.55","10","0.29"
"340120","하이제5호스팩 ","2355","0","0.00",,,,,,,"0","0.00"
"377400","하이제6호스팩 ","2105","-5","-0.24",,,,,,,"0","0.00"
"400840","하이제7호스팩 ","2105","5","0.24",,,,,,,"0","0.00"
"221840","하이즈항공 ","4815","0","0.00",,,,,"4236","1.14","0","0.00"
"106190","하이텍팜 ","12850","300","2.39",,,,,"13422","0.96","50","0.39"
"019490","하이트론 ","3740","-45","-1.19",,,,,"2286","1.64","0","0.00"
"000080","하이트진로 ","35350","-250","-0.70","1246","28.37","1604","22.04","15067","2.35","750","2.12"
"000087","하이트진로2우B ","19950","50","0.25",,,,,,,"800","4.01"
"000140","하이트진로홀딩스 ","12950","-150","-1.15","3014","4.30",,,"20817","0.62","400","3.09"
"000145","하이트진로홀딩스우 ","17100","0","0.00",,,,,,,"450","2.63"
"373200","하인크코리아 ","2155","-15","-0.69",,,,,,,"0","0.00"
"066130","하츠 ","9660","20","0.21","493","19.59",,,"6846","1.41","80","0.83"
"368770","한국9호스팩 ","3230","55","1.73",,,,,,,"0","0.00"
"004590","한국가구 ","5680","-90","-1.56","617","9.21",,,"7783","0.73","135","2.38"
"036460","한국가스공사 ","44700","-2300","-4.89",,,"8438","5.30","81040","0.55","0","0.00"
"039340","한국경제TV ","6610","-70","-1.05","860","7.69",,,"6009","1.10","130","1.97"
"005430","한국공항 ","44050","-600","-1.34",,,,,"86072","0.51","0","0.00"
"071050","한국금융지주 ","77000","800","1.05","14780","5.21","18878","4.08","91124","0.85","3000","3.90"
"071055","한국금융지주우 ","63700","100","0.16",,,,,,,"3062","4.81"
"034950","한국기업평가 ","78300","-100","-0.13","4474","17.50",,,"20617","3.80","2907","3.71"
"010040","한국내화 ","3425","-65","-1.86","66","51.89",,,"6306","0.54","35","1.02"
"025540","한국단자 ","57800","-500","-0.86","5585","10.35",,,"73375","0.79","700","1.21"
"222980","한국맥널티 ","7030","-60","-0.85","454","15.48",,,"3308","2.13","50","0.71"
"318000","한국바이오젠 ","7880","-160","-1.99","387","20.36",,,"3451","2.28","75","0.95"
"256840","한국비엔씨 ","15450","0","0.00","28","551.79",,,"685","22.55","0","0.00"
"004090","한국석유 ","23500","-1300","-5.24","546","43.04",,,"11418","2.06","83","0.35"
"025550","한국선재 ","6420","120","1.90","78","82.31",,,"3619","1.77","0","0.00"
"002200","한국수출포장 ","22500","-200","-0.88","2090","10.77",,,"63143","0.36","600","2.67"
"002960","한국쉘석유 ","254000","-1500","-0.59","16162","15.72",,,"75474","3.37","14000","5.51"
"017890","한국알콜 ","10850","-50","-0.46","2478","4.38",,,"17265","0.63","100","0.92"
"000240","한국앤컴퍼니 ","12900","-100","-0.77","1848","6.98",,,"36437","0.35","500","3.88"
"080720","한국유니온제약 ","9280","-170","-1.80",,,,,"8650","1.07","0","0.00"
"123890","한국자산신탁 ","3800","-35","-0.91","1062","3.58","1173","3.24","6202","0.61","220","5.79"
"015760","한국전력 ","23100","-250","-1.07","3102","7.45",,,"107945","0.21","1216","5.26"
"063570","한국전자금융 ","5730","280","5.14","114","50.26",,,"4535","1.26","110","1.92"
"041460","한국전자인증 ","8380","-10","-0.12","138","60.72",,,"1877","4.46","61","0.73"
"006200","한국전자홀딩스 ","1780","-5","-0.28",,,,,"2169","0.82","0","0.00"
"101680","한국정밀기계 ","1440","0","0.00",,,,,"5153","0.28","0","0.00"
"039740","한국정보공학 ","4280","-95","-2.17",,,,,"4544","0.94","0","0.00"
"053300","한국정보인증 ","6150","-60","-0.97","313","19.65",,,"2911","2.11","100","1.63"
"025770","한국정보통신 ","8720","-60","-0.68","291","29.97",,,"5517","1.58","0","0.00"
"409570","한국제10호스팩 ","2110","-5","-0.24",,,,,,,"0","0.00"
"009540","한국조선해양 ","91200","-1300","-1.41",,,"3345","27.27","154102","0.59","0","0.00"
"023350","한국종합기술 ","6690","-70","-1.04","591","11.32",,,"12558","0.53","100","1.49"
"025890","한국주강 ","4235","-105","-2.42",,,,,"2654","1.60","0","0.00"
"000970","한국주철관 ","9210","-20","-0.22","513","17.95",,,"12129","0.76","200","2.17"
"104700","한국철강 ","8610","-200","-2.27",,,"2032","4.24","15132","0.57","200","2.32"
"017960","한국카본 ","11950","-450","-3.63","1377","8.68","764","15.64","8656","1.38","180","1.51"
"023760","한국캐피탈 ","808","0","0.00","103","7.84",,,"972","0.83","25","3.09"
"054040","한국컴퓨터 ","4505","10","0.22","572","7.88",,,"6336","0.71","150","3.33"
"050540","한국코퍼레이션 ","822","0","0.00",,,,,"830","0.99","0","0.00"
"161890","한국콜마 ","42900","-500","-1.15","7005","6.12","3378","12.70","27257","1.57","345","0.80"
"024720","한국콜마홀딩스 ","19400","-250","-1.27","6123","3.17",,,"29717","0.65","205","1.06"
"021650","한국큐빅 ","3745","20","0.54","647","5.79",,,"4116","0.91","50","1.34"
"161390","한국타이어앤테크놀로지 ","33200","200","0.61","3032","10.95","4659","7.13","59556","0.56","650","1.96"
"053590","한국테크놀로지 ","820","-20","-2.38",,,,,"291","2.82","0","0.00"
"034830","한국토지신탁 ","2145","-35","-1.61","364","5.89",,,"3641","0.59","90","4.20"
"007280","한국특강 ","3270","-65","-1.95","88","37.16",,,"1825","1.79","0","0.00"
"032300","한국파마 ","34450","250","0.73","324","106.33",,,"4264","8.08","50","0.15"
"037230","한국팩키지 ","3785","-75","-1.94","93","40.70",,,"1796","2.11","35","0.92"
"010100","한국프랜지 ","2665","-35","-1.30","379","7.03",,,"7395","0.36","50","1.88"
"047810","한국항공우주 ","37250","-1100","-2.87","766","48.63","1160","32.11","12264","3.04","200","0.54"
"123690","한국화장품 ","8310","-140","-1.66",,,,,"1835","4.53","0","0.00"
"003350","한국화장품제조 ","28350","-150","-0.53",,,,,"9768","2.90","0","0.00"
"030520","한글과컴퓨터 ","20650","100","0.49","1539","13.42","1498","13.79","10878","1.90","0","0.00"
"052600","한네트 ","10300","590","6.08","108","95.37",,,"3043","3.38","100","0.97"
"011500","한농화성 ","14150","100","0.71","849","16.67",,,"8368","1.69","180","1.27"
"002390","한독 ","20650","100","0.49","1958","10.55",,,"27703","0.75","300","1.45"
"256150","한독크린텍 ","10400","-50","-0.48","1118","9.30",,,"5053","2.06","300","2.88"
"014790","한라 ","5420","-70","-1.28","1239","4.37","1560","3.47","7489","0.72","100","1.85"
"092460","한라IMS ","5730","-90","-1.55","200","28.65",,,"4610","1.24","100","1.75"
"060980","한라홀딩스 ","40050","-250","-0.62","4297","9.32","11718","3.42","84687","0.47","2000","4.99"
"053690","한미글로벌 ","12200","150","1.24","974","12.53",,,"10889","1.12","300","2.46"
"042700","한미반도체 ","32600","-350","-1.06","1004","32.47","2370","13.75","4992","6.53","400","1.23"
"008930","한미사이언스 ","43150","400","0.94","336","128.42",,,"9602","4.49","200","0.46"
"128940","한미약품 ","270500","13500","5.25","978","276.58","6339","42.67","59364","4.56","500","0.18"
"047080","한빛소프트 ","4640","-60","-1.28",,,,,"665","6.98","0","0.00"
"009240","한샘 ","81400","400","0.49","3766","21.61","3603","22.59","25832","3.15","1300","1.60"
"020000","한섬 ","33600","-100","-0.30","3873","8.68","5250","6.40","45559","0.74","450","1.34"
"003680","한성기업 ","7420","-740","-9.07","400","18.55",,,"8130","0.91","0","0.00"
"105630","한세실업 ","21350","-600","-2.73","1145","18.65","2423","8.81","10534","2.03","500","2.34"
"069640","한세엠케이 ","3880","-100","-2.51",,,,,"6030","0.64","0","0.00"
"016450","한세예스24홀딩스 ","6110","-40","-0.65","1385","4.41",,,"9208","0.66","250","4.09"
"010420","한솔PNS ","1920","-35","-1.79","144","13.33",,,"2130","0.90","25","1.30"
"009180","한솔로지스틱스 ","3415","-55","-1.59","316","10.81",,,"1989","1.72","50","1.46"
"070590","한솔인티큐브 ","2895","-55","-1.86","126","22.98",,,"1890","1.53","30","1.04"
"213500","한솔제지 ","12250","-50","-0.41","2493","4.91","2636","4.65","26670","0.46","700","5.71"
"014680","한솔케미칼 ","204500","-3000","-1.45","11067","18.48","16286","12.56","48977","4.18","1800","0.88"
"004710","한솔테크닉스 ","6810","-50","-0.73","834","8.17",,,"8683","0.78","0","0.00"
"004150","한솔홀딩스 ","3210","-30","-0.93","1695","1.89",,,"11972","0.27","120","3.74"
"025750","한솔홈데코 ","1650","-10","-0.60","7","235.71",,,"1918","0.86","0","0.00"
"226440","한송네오텍 ","1595","-40","-2.45",,,,,"682","2.34","0","0.00"
"042520","한스바이오메드 ","12200","-200","-1.61",,,,,"5972","2.04","0","0.00"
"004960","한신공영 ","17200","-200","-1.15","9155","1.88",,,"52869","0.33","400","2.33"
"011700","한신기계 ","4235","-15","-0.35","111","38.15",,,"2538","1.67","35","0.83"
"078350","한양디지텍 ","14150","-50","-0.35","426","33.22",,,"3702","3.82","0","0.00"
"045100","한양이엔지 ","14850","0","0.00","2766","5.37",,,"20421","0.73","500","3.37"
"001750","한양증권 ","13900","-100","-0.71","3583","3.88",,,"26489","0.52","750","5.40"
"001755","한양증권우 ","18000","-150","-0.83",,,,,,,"800","4.44"
"018880","한온시스템 ","11050","-100","-0.90","207","53.38","633","17.44","3967","2.79","320","2.90"
"009420","한올바이오파마 ","18700","-50","-0.27","386","48.45","335","55.82","3470","5.39","0","0.00"
"014130","한익스프레스 ","5660","-120","-2.08",,,,,"5662","1.00","0","0.00"
"046110","한일네트웍스 ","8500","-250","-2.86","636","13.36",,,"6408","1.33","240","2.82"
"024740","한일단조 ","3350","20","0.60",,,,,"3547","0.94","0","0.00"
"005860","한일사료 ","2305","-110","-4.55","55","41.91",,,"1590","1.45","25","1.08"
"300720","한일시멘트 ","18800","-200","-1.05","1832","10.26","1711","10.99","18779","1.00","510","2.71"
"123840","한일진공 ","873","-1","-0.11","173","5.05",,,"1755","0.50","0","0.00"
"002220","한일철강 ","3355","-35","-1.03",,,,,"5895","0.57","0","0.00"
"006390","한일현대시멘트 ","30750","50","0.16","3732","8.24","2011","15.29","15211","2.02","1100","3.58"
"003300","한일홀딩스 ","12300","-150","-1.20","1571","7.83",,,"43292","0.28","510","4.15"
"007770","한일화학 ","20200","250","1.25",,,,,"26082","0.77","50","0.25"
"051600","한전KPS ","39050","-150","-0.38","1935","20.18","3075","12.70","23371","1.67","1146","2.93"
"052690","한전기술 ","89000","-1700","-1.87","530","167.92",,,"13058","6.82","282","0.32"
"130660","한전산업 ","12350","-150","-1.20","419","29.47",,,"2553","4.84","208","1.68"
"002320","한진 ","28550","-150","-0.52","575","49.65","3680","7.76","73015","0.39","600","2.10"
"003480","한진중공업홀딩스 ","4405","-135","-2.97",,,,,"11160","0.39","0","0.00"
"180640","한진칼 ","50500","-400","-0.79",,,,,"22665","2.23","0","0.00"
"18064K","한진칼우 ","33850","-250","-0.73",,,,,,,"0","0.00"
"005110","한창 ","782","-14","-1.76",,,,,"544","1.44","0","0.00"
"043090","한창바이오텍 ","1445","-35","-2.36",,,,,"723","2.00","0","0.00"
"079170","한창산업 ","9370","-20","-0.21","227","41.28",,,"10153","0.92","120","1.28"
"009460","한창제지 ","2015","5","0.25","177","11.38",,,"1587","1.27","20","0.99"
"086960","한컴MDS ","17250","0","0.00","512","33.69","1090","15.82","13132","1.31","0","0.00"
"372910","한컴라이프케어 ","6970","-110","-1.55","1967","3.54",,,"1920","3.63","0","0.00"
"054920","한컴위드 ","7120","-20","-0.28","307","23.19",,,"4626","1.54","0","0.00"
"002680","한탑 ","1250","-80","-6.02",,,,,"2172","0.58","0","0.00"
"066110","한프 ","1130","0","0.00",,,,,"662","1.71","0","0.00"
"000880","한화 ","30300","-50","-0.16","2831","10.70","6941","4.37","46059","0.66","700","2.31"
"00088K","한화3우B ","15350","-50","-0.32",,,,,,,"750","4.89"
"088350","한화생명 ","2830","-20","-0.70","184","15.38","563","5.03","14584","0.19","30","1.06"
"000370","한화손해보험 ","4140","-30","-0.72","315","13.14","1370","3.02","14390","0.29","0","0.00"
"009830","한화솔루션 ","36250","1150","3.28","1860","19.49","3385","10.71","35699","1.02","0","0.00"
"009835","한화솔루션우 ","38800","-600","-1.52",,,,,,,"0","0.00"
"272210","한화시스템 ","16300","50","0.31","760","21.45","455","35.79","8376","1.95","230","1.41"
"012450","한화에어로스페이스 ","53600","-1500","-2.72","2390","22.43","4512","11.88","51308","1.04","600","1.12"
"000885","한화우 ","39150","50","0.13",,,,,,,"750","1.92"
"003530","한화투자증권 ","4790","15","0.31","307","15.60",,,"5707","0.84","0","0.00"
"003535","한화투자증권우 ","10600","-50","-0.47",,,,,,,"0","0.00"
"386580","한화플러스제2호스팩 ","2245","-5","-0.22",,,,,,,"0","0.00"
"195870","해성디에스 ","49150","-950","-1.90","1764","27.86","5734","8.57","13638","3.60","450","0.92"
"034810","해성산업 ","11950","0","0.00","25207","0.47",,,"32729","0.37","175","1.46"
"03481K","해성산업1우 ","17550","-150","-0.85",,,,,,,"0","0.00"
"076610","해성옵틱스 ","867","-6","-0.69",,,,,"413","2.10","0","0.00"
"059270","해성티피씨 ","7330","-120","-1.61",,,,,"2628","2.79","0","0.00"
"101530","해태제과식품 ","7920","-90","-1.12","1035","7.65",,,"9030","0.88","200","2.53"
"220180","핸디소프트 ","3655","0","0.00","179","20.42",,,"3043","1.20","0","0.00"
"143210","핸즈코퍼레이션 ","4910","10","0.20",,,,,"13471","0.36","0","0.00"
"084990","헬릭스미스 ","22500","2450","12.22",,,,,"7333","3.07","0","0.00"
"000720","현대건설 ","45200","-350","-0.77","1067","42.36","4454","10.15","57894","0.78","600","1.33"
"267270","현대건설기계 ","36650","150","0.41",,,"6567","5.58","61841","0.59","0","0.00"
"000725","현대건설우 ","73900","800","1.09",,,,,,,"650","0.88"
"170030","현대공업 ","6550","-20","-0.30","737","8.89",,,"7406","0.88","132","2.02"
"005440","현대그린푸드 ","8230","-80","-0.96","815","10.10","1030","7.99","18231","0.45","210","2.55"
"086280","현대글로비스 ","173500","4000","2.36","16165","10.73","24679","7.03","135079","1.28","3500","2.02"
"042670","현대두산인프라코어 ","6930","0","0.00","503","13.78","917","7.56","7842","0.88","0","0.00"
"064350","현대로템 ","19850","-50","-0.25","326","60.89","612","32.43","12493","1.59","0","0.00"
"079430","현대리바트 ","14200","-200","-1.39","1322","10.74","1371","10.36","23425","0.61","200","1.41"
"012330","현대모비스 ","222000","1000","0.45","16389","13.55","30836","7.20","349812","0.63","4000","1.80"
"319400","현대무벡스 ","3535","-30","-0.84","14","252.50",,,"1956","1.81","0","0.00"
